id,title,url,date,body_text,image_captions,video_captions,text
503,Sirens blare in West Bank city calling people to take to the streets.,https://www.bbc.com/news/live//world-middle-east-67687628/page/2,2023-12-13,"['Sirens have been sounding constantly over Jenin for the past 15 minutes. They are calling people to take to the streets in support of their ""brothers"" in Gaza and those in the Jenin refugee camp, under siege, they say, by Israel’s army.', 'Just before the sirens began, a long barrage of gunfire including what sounded like automatic weapons and rockets, came from the area around the camp, and smoke could be seen rising.', 'Local journalists say the Israeli army has destroyed several houses in the Jenin camp today, and that ambulances have been unable to get through.', ""Those living near the camp entrances are reportedly messaging people, asking them to bring food, saying they're unable to leave their homes.""]",[],[],"['Sirens have been sounding constantly over Jenin for the past 15 minutes. They are calling people to take to the streets in support of their ""brothers"" in Gaza and those in the Jenin refugee camp, under siege, they say, by Israel’s army.', 'Just before the sirens began, a long barrage of gunfire including what sounded like automatic weapons and rockets, came from the area around the camp, and smoke could be seen rising.', 'Local journalists say the Israeli army has destroyed several houses in the Jenin camp today, and that ambulances have been unable to get through.', ""Those living near the camp entrances are reportedly messaging people, asking them to bring food, saying they're unable to leave their homes.""]"
504,IDF says it arrests hundreds during 30-hour operation in West Bank.,https://www.bbc.com/news/live//world-middle-east-67687628/page/2,2023-12-13,"['The Israel Defence Forces (IDF) says its operation in the Jenin refugee camp, in the occupied West Bank, has been ongoing for more than 30 hours.', 'It has sparked protests from some Palestinians there.', 'The IDF says it detained hundreds of suspects, searched over 400 buildings, confiscated weapons and ammunition, and destroyed ""terrorist infrastructure"".', 'It said six laboratories used to make explosives were destroyed, along with several underground shafts in the camp area.', ""We've seen some pictures which appear to show Palestinian demonstrators lighting tyres on fire to add to makeshift road block following the raids."", 'Earlier, the Palestinian health ministry said a 13-year-old boy became the seventh victim to die following the raids and drone attacks in the Jenin area over the past day.']",['A burned house in Jenin as Israeli forces conduct a raid on the refugee camp for a second day.'],[],"['The Israel Defence Forces (IDF) says its operation in the Jenin refugee camp, in the occupied West Bank, has been ongoing for more than 30 hours.', 'It has sparked protests from some Palestinians there.', 'The IDF says it detained hundreds of suspects, searched over 400 buildings, confiscated weapons and ammunition, and destroyed ""terrorist infrastructure"".', 'It said six laboratories used to make explosives were destroyed, along with several underground shafts in the camp area.', ""We've seen some pictures which appear to show Palestinian demonstrators lighting tyres on fire to add to makeshift road block following the raids."", 'Earlier, the Palestinian health ministry said a 13-year-old boy became the seventh victim to die following the raids and drone attacks in the Jenin area over the past day.', 'A burned house in Jenin as Israeli forces conduct a raid on the refugee camp for a second day.']"
505,US national security adviser to travel to Israel.,https://www.bbc.com/news/live//world-middle-east-67687628/page/2,2023-12-13,"['The White House National Security Adviser Jake Sullivan is planning to travel to Israel on Thursday and Friday to meet Israeli PM Benjamin Netanyahu.', 'He will also meet with the Israeli war cabinet and President Isaac Herzog to discuss the latest developments in Israel and Gaza, National Security Council spokeswoman Adrienne Watson is reported as saying.', 'The visit follows comments from US President Joe Biden that Israel was losing global support over its ""indiscriminate bombing"" of Gaza.']",[],[],"['The White House National Security Adviser Jake Sullivan is planning to travel to Israel on Thursday and Friday to meet Israeli PM Benjamin Netanyahu.', 'He will also meet with the Israeli war cabinet and President Isaac Herzog to discuss the latest developments in Israel and Gaza, National Security Council spokeswoman Adrienne Watson is reported as saying.', 'The visit follows comments from US President Joe Biden that Israel was losing global support over its ""indiscriminate bombing"" of Gaza.']"
506,UN refugee chief predicts more displacement in the Middle East.,https://www.bbc.com/news/live//world-middle-east-67687628/page/2,2023-12-13,"['The UN\'s refugee chief Filippo Grandi says that he foresees more displacement in the Middle East that ""threatens the region"".', 'Speaking at the Global Refugee Forum in Geneva, he says the Gaza conflict could spur ""more civilian deaths and further displacement"" of Palestinians.', ""Almost two million people in Gaza - more than 85% of the population - are reported to have fled their homes in the two months since Israel began its military operation in response to Hamas's deadly attacks of 7 October.""]",[],[],"['The UN\'s refugee chief Filippo Grandi says that he foresees more displacement in the Middle East that ""threatens the region"".', 'Speaking at the Global Refugee Forum in Geneva, he says the Gaza conflict could spur ""more civilian deaths and further displacement"" of Palestinians.', ""Almost two million people in Gaza - more than 85% of the population - are reported to have fled their homes in the two months since Israel began its military operation in response to Hamas's deadly attacks of 7 October.""]"
507,Watch: Floods impact Palestinians living in makeshift tents.,https://www.bbc.com/news/live//world-middle-east-67687628/page/2,2023-12-13,"[""Let's take you back to Gaza, and heavy rains in Rafah, in the south of the Strip, have made living conditions more difficult for displaced Palestinians in tent camps."", 'Some civilians living in tents used torn nylon sheets as a covering after bad weather flooded the camp.', 'Displaced civilians there say they lack warm clothes, blankets and protection from the rain.']",[],['Heavy rains flood Rafah tent camp housing displaced Gazans.'],"[""Let's take you back to Gaza, and heavy rains in Rafah, in the south of the Strip, have made living conditions more difficult for displaced Palestinians in tent camps."", 'Some civilians living in tents used torn nylon sheets as a covering after bad weather flooded the camp.', 'Displaced civilians there say they lack warm clothes, blankets and protection from the rain.', 'Heavy rains flood Rafah tent camp housing displaced Gazans.']"
508,A closer look at the sanctions and the implications.,https://www.bbc.com/news/live//world-middle-east-67687628/page/2,2023-12-13,"[""Let's have a closer look at the latest batch of US sanctions and what the implications are."", 'US Treasury Department officials say ""all property and interests in property"" which are in the US will be blocked and must be reported to the Office of Foreign Assets Control.', 'Any entities owned, directly or indirectly, by 50% or more will also be frozen - unless specific authorisation is given by the US department. This means the targeted individuals will have no access to these.', 'The US Treasury statement adds: ""In addition, non-US financial institutions and other persons that engage in certain transactions or activities with sanctioned entities and individuals may expose themselves to sanctions risk or be subject to an enforcement action"".', ""As we've been reporting, eight individuals affiliated with Hamas - a proscribed organisation in the US, UK and other countries - have been added to this latest round of sanctions."", 'The latest round, similar to the other three, seeks to cut off funding for the militant-Palestinian group following its deadly attack on Israel on 7 October.']",[],[],"[""Let's have a closer look at the latest batch of US sanctions and what the implications are."", 'US Treasury Department officials say ""all property and interests in property"" which are in the US will be blocked and must be reported to the Office of Foreign Assets Control.', 'Any entities owned, directly or indirectly, by 50% or more will also be frozen - unless specific authorisation is given by the US department. This means the targeted individuals will have no access to these.', 'The US Treasury statement adds: ""In addition, non-US financial institutions and other persons that engage in certain transactions or activities with sanctioned entities and individuals may expose themselves to sanctions risk or be subject to an enforcement action"".', ""As we've been reporting, eight individuals affiliated with Hamas - a proscribed organisation in the US, UK and other countries - have been added to this latest round of sanctions."", 'The latest round, similar to the other three, seeks to cut off funding for the militant-Palestinian group following its deadly attack on Israel on 7 October.']"
509,More details of US sanctions.,https://www.bbc.com/news/live//world-middle-east-67687628/page/2,2023-12-13,"[""We've been looking through the extensive sanction details released by the US Treasury Department which reveals the names and various links each Hamas official is said to have."", 'These include:', 'Haroun Mansour Yaqoub Nasser Al-Din who is the head of Hamas’s Jerusalem office and has been one of Hamas’s key financial operatives in Turkey.', 'Ali Abed Al Rahman Baraka is a Lebanon-based head of Hamas’s National Relations Abroad.', 'Maher Rebhi Obeid who is a Lebanon-based senior Hamas political leader and has been part of Hamas’s Political Bureau since 2010.', 'Hassan Al-Wardian who is a senior Hamas official and a key figure in Bethlehem representing Hamas.']",[],[],"[""We've been looking through the extensive sanction details released by the US Treasury Department which reveals the names and various links each Hamas official is said to have."", 'These include:', 'Haroun Mansour Yaqoub Nasser Al-Din who is the head of Hamas’s Jerusalem office and has been one of Hamas’s key financial operatives in Turkey.', 'Ali Abed Al Rahman Baraka is a Lebanon-based head of Hamas’s National Relations Abroad.', 'Maher Rebhi Obeid who is a Lebanon-based senior Hamas political leader and has been part of Hamas’s Political Bureau since 2010.', 'Hassan Al-Wardian who is a senior Hamas official and a key figure in Bethlehem representing Hamas.']"
510,US and UK impose additional sanctions on Hamas officials.,https://www.bbc.com/news/live//world-middle-east-67687628/page/2,2023-12-13,"['The United States and the United Kingdom have imposed additional sanctions on officials and facilitators of the Palestinian Hamas militant group, the US Treasury Department said on Wednesday.', ""The sanctions target eight individuals who perpetuate Hamas’s agenda by representing the group's interests abroad and managing its finances, the Treasury said, quoted by the Reuters news agency."", 'We will bring you more details as soon as we have them.']",[],[],"['The United States and the United Kingdom have imposed additional sanctions on officials and facilitators of the Palestinian Hamas militant group, the US Treasury Department said on Wednesday.', ""The sanctions target eight individuals who perpetuate Hamas’s agenda by representing the group's interests abroad and managing its finances, the Treasury said, quoted by the Reuters news agency."", 'We will bring you more details as soon as we have them.']"
511,Israel says 10 soldiers killed in Gaza in deadliest day for the military.,https://www.bbc.com/news/live//world-middle-east-67687628/page/2,2023-12-13,"[""Israel's army say that 10 soldiers were killed in fighting in northern Gaza yesterday making it the deadliest day for the military since its ground offensive against Hamas began."", 'Nine of those killed – including a battalion commander and colonel – had been fighting in Shejaiya, to the east of Gaza City.', 'It is reported that they fell victim to a coordinated ambush.', 'A total of 115 soldiers have been killed so far.', 'On X, Benny Gantz, a member of the Israeli War Cabinet, who is also a former military chief of staff, wrote that the war was exacting “a heavy, painful and difficult price” .', 'While overall the majority of Israelis continue to see the war as justified and necessary, the death of soldiers in a society where most Jewish citizens - and some from other religious denominations - serve in the conscript army resonates deeply.', 'On social media, some Israelis are questioning whether the escalation in ground combat could be linked to US pressure to reduce the intensity of air strikes.', 'Aerial bombardment is less deadly for Israeli forces but has caused large numbers of Palestinian civilian casualties.']",['Israeli soldiers pictured near the border with Gaza.'],[],"[""Israel's army say that 10 soldiers were killed in fighting in northern Gaza yesterday making it the deadliest day for the military since its ground offensive against Hamas began."", 'Nine of those killed – including a battalion commander and colonel – had been fighting in Shejaiya, to the east of Gaza City.', 'It is reported that they fell victim to a coordinated ambush.', 'A total of 115 soldiers have been killed so far.', 'On X, Benny Gantz, a member of the Israeli War Cabinet, who is also a former military chief of staff, wrote that the war was exacting “a heavy, painful and difficult price” .', 'While overall the majority of Israelis continue to see the war as justified and necessary, the death of soldiers in a society where most Jewish citizens - and some from other religious denominations - serve in the conscript army resonates deeply.', 'On social media, some Israelis are questioning whether the escalation in ground combat could be linked to US pressure to reduce the intensity of air strikes.', 'Aerial bombardment is less deadly for Israeli forces but has caused large numbers of Palestinian civilian casualties.', 'Israeli soldiers pictured near the border with Gaza.']"
512,Heavy showers overnight make conditions worse - and more rain on the way.,https://www.bbc.com/news/live//world-middle-east-67687628/page/2,2023-12-13,"['Heavy showers have been affecting Gaza overnight making conditions for those living under canvas even more challenging.', 'The showers have been caused by a trough from north-east Africa moving across the eastern Mediterranean.', 'This has pushed cool air over the warm seas, with sea temperatures still in the low 20s - the atmosphere becomes unstable with rising air creating showers and thunderstorms.', 'The amount of rain will have varied greatly from place to place.', 'Further showers will continue to affect Gaza throughout the day today. A ridge of high pressure will then bring dry weather, with temperatures well above average by Friday; with this warm weather lasting well into next week.', 'It looks like there will be another round of wet weather towards the end of next week.', 'Gaza gets the vast majority of its annual rainfall between November and February, so there will be many more spells of cool and wet weather to come in the weeks and months ahead.']",[],[],"['Heavy showers have been affecting Gaza overnight making conditions for those living under canvas even more challenging.', 'The showers have been caused by a trough from north-east Africa moving across the eastern Mediterranean.', 'This has pushed cool air over the warm seas, with sea temperatures still in the low 20s - the atmosphere becomes unstable with rising air creating showers and thunderstorms.', 'The amount of rain will have varied greatly from place to place.', 'Further showers will continue to affect Gaza throughout the day today. A ridge of high pressure will then bring dry weather, with temperatures well above average by Friday; with this warm weather lasting well into next week.', 'It looks like there will be another round of wet weather towards the end of next week.', 'Gaza gets the vast majority of its annual rainfall between November and February, so there will be many more spells of cool and wet weather to come in the weeks and months ahead.']"
513,Israel is trying to control the media narrative.,https://www.bbc.com/news/live//world-middle-east-67687628/page/3,2023-12-13,"['Israel continues to prevent independent journalistic access to Gaza – it will do so until there is a ceasefire and even then, if Israel remains in control of the territory, I am not sure we will be allowed in.', ""I don't think the Israeli forces are worried about whether we are safe in there or not – I think there are things they don't want us to see and that they want to master the media battlefield."", 'So they are fighting on all fronts and controlling the media is one of them.', 'If you look at Israeli TV, it is focused 24/7 on Gaza of course. But what you don’t see is Palestinian suffering.', 'You see troops, the home front, constant reminders of what happened on 7 October. You see the pain of the hostage families.', 'What you do not see are stories of individual Palestinians, nor the colossal scale of the damage going on in Gaza.']",[],[],"['Israel continues to prevent independent journalistic access to Gaza – it will do so until there is a ceasefire and even then, if Israel remains in control of the territory, I am not sure we will be allowed in.', ""I don't think the Israeli forces are worried about whether we are safe in there or not – I think there are things they don't want us to see and that they want to master the media battlefield."", 'So they are fighting on all fronts and controlling the media is one of them.', 'If you look at Israeli TV, it is focused 24/7 on Gaza of course. But what you don’t see is Palestinian suffering.', 'You see troops, the home front, constant reminders of what happened on 7 October. You see the pain of the hostage families.', 'What you do not see are stories of individual Palestinians, nor the colossal scale of the damage going on in Gaza.']"
514,Everything you need to know this morning.,https://www.bbc.com/news/live//world-middle-east-67687628/page/3,2023-12-13,"['Let us give you another quick round-up of the key developments in the last few hours.', ""Israel's military says it has carried out more than 250 strikes in Gaza over the past day."", 'Hamas officials say at least 50 people have been killed.', 'Nine Israeli soldiers , including a battalion commander, have been killed in one incident in Gaza on Tuesday, the IDF has confirmed.', 'A Palestinian woman told the BBC heavy rainfall overnight worsened the misery for her and her family as they took shelter in Deir al-Balah.', 'Elsewhere, Israel is looking increasingly diplomatically isolated after the UN General Assembly overwhelmingly adopted a non-binding resolution demanding a ceasefire in Gaza.', ""US President Joe Biden has he issued his sharpest criticism yet of Israel's leadership."", ""Biden linked the loss of international support with what he called Israel's indiscriminate bombing of Gaza.""]",[],[],"['Let us give you another quick round-up of the key developments in the last few hours.', ""Israel's military says it has carried out more than 250 strikes in Gaza over the past day."", 'Hamas officials say at least 50 people have been killed.', 'Nine Israeli soldiers , including a battalion commander, have been killed in one incident in Gaza on Tuesday, the IDF has confirmed.', 'A Palestinian woman told the BBC heavy rainfall overnight worsened the misery for her and her family as they took shelter in Deir al-Balah.', 'Elsewhere, Israel is looking increasingly diplomatically isolated after the UN General Assembly overwhelmingly adopted a non-binding resolution demanding a ceasefire in Gaza.', ""US President Joe Biden has he issued his sharpest criticism yet of Israel's leadership."", ""Biden linked the loss of international support with what he called Israel's indiscriminate bombing of Gaza.""]"
515,Israeli protesters want more done to release hostages.,https://www.bbc.com/news/live//world-middle-east-67687628/page/3,2023-12-13,"['A number of people gathered outside the Knesset (Israeli parliament) in Jerusalem last night and this morning, to call for the release of the remaining hostages held by Hamas in Gaza.', 'Despite the rain from an overnight storm, relatives of the hostages and members of the public marched to demand the government works to secure their return to Israel.', 'An estimated 240 people were taken prisoner by Hamas on 7 October, 78 of which were released as part of a deal between Israel and Hamas during a six-day ceasefire last month.', 'Another 27 hostages were released as part of Hamas negotiations with other governments.', 'You can read more about the hostages who have been released here.']",[],[],"['A number of people gathered outside the Knesset (Israeli parliament) in Jerusalem last night and this morning, to call for the release of the remaining hostages held by Hamas in Gaza.', 'Despite the rain from an overnight storm, relatives of the hostages and members of the public marched to demand the government works to secure their return to Israel.', 'An estimated 240 people were taken prisoner by Hamas on 7 October, 78 of which were released as part of a deal between Israel and Hamas during a six-day ceasefire last month.', 'Another 27 hostages were released as part of Hamas negotiations with other governments.', 'You can read more about the hostages who have been released here.']"
516,Khan Younis now a ghost town.,https://www.bbc.com/news/live//world-middle-east-67687628/page/3,2023-12-13,"[""The heart of Gaza's southern city of Khan Younis has turned into a ghost town."", 'Israeli tanks have not yet reached the centre of the city, but the IDF controls the area with intense fire.', 'Musa Al-Masri, who owns a cigarette shop on the main Jalal Street, told the BBC: ""I miraculously escaped death when I tried to reach my shop in the central town. A quadcopter drone fired intensely at me. I took cover behind the wall and escaped through a side road. I did not see the Israeli forces, but I felt death everywhere.""', 'He adds that most buildings in the area are empty, including markets that were until recently packed with locals and those displaced from northern Gaza.', '""Now it has become completely empty since the start of the ground operation a week ago,"" Musa says.', '""Most people have fled to the city of Rafah and the western neighbourhoods of Khan Younis.""']",['The scene over Khan Younis after an Israeli air strike on Tuesday.'],[],"[""The heart of Gaza's southern city of Khan Younis has turned into a ghost town."", 'Israeli tanks have not yet reached the centre of the city, but the IDF controls the area with intense fire.', 'Musa Al-Masri, who owns a cigarette shop on the main Jalal Street, told the BBC: ""I miraculously escaped death when I tried to reach my shop in the central town. A quadcopter drone fired intensely at me. I took cover behind the wall and escaped through a side road. I did not see the Israeli forces, but I felt death everywhere.""', 'He adds that most buildings in the area are empty, including markets that were until recently packed with locals and those displaced from northern Gaza.', '""Now it has become completely empty since the start of the ground operation a week ago,"" Musa says.', '""Most people have fled to the city of Rafah and the western neighbourhoods of Khan Younis.""', 'The scene over Khan Younis after an Israeli air strike on Tuesday.']"
517,Thousands seeking refuge in Rafah as bombing continues.,https://www.bbc.com/news/live//world-middle-east-67687628/page/3,2023-12-13,"[""As we've been reporting , more and more people are taking shelter in Rafah."", ""Israel's military is focusing its operations on southern Gaza and in recent days have told Palestinians even Khan Younis - the largest urban area in the south - is not safe and they should move out."", 'As a result, tens of thousands of people have had to flee to the southern district of Rafah in recent days, the UN has said.', 'The IDF has produced a map splitting Gaza into small, numbered blocks and issues warnings to clusters of blocks at a time, telling people to evacuate them for their own safety.', 'You can read more here about how life has changed in the Gaza Strip in the last two months.']",[],[],"[""As we've been reporting , more and more people are taking shelter in Rafah."", ""Israel's military is focusing its operations on southern Gaza and in recent days have told Palestinians even Khan Younis - the largest urban area in the south - is not safe and they should move out."", 'As a result, tens of thousands of people have had to flee to the southern district of Rafah in recent days, the UN has said.', 'The IDF has produced a map splitting Gaza into small, numbered blocks and issues warnings to clusters of blocks at a time, telling people to evacuate them for their own safety.', 'You can read more here about how life has changed in the Gaza Strip in the last two months.']"
518,IDF says it carried out 250 air strikes in Gaza in past 24 hours.,https://www.bbc.com/news/live//world-middle-east-67687628/page/3,2023-12-13,"[""The Israeli army says it's carried out more than 250 strikes in Gaza over the past 24 hours."", 'Hamas officials say at least 50 people have been killed in the latest wave of air strikes.', 'The IDF says it thwarted an attempt by a ""terrorist squad"" in the Shejaiya region near Gaza City - an important Hamas stronghold - that was preparing to launch rockets towards Israeli territory, but an IDF air strike ""eliminated the squad"".', 'The IDF says its ground, air, and naval forces are continuing ""precise strikes on terror targets and infrastructure across the Gaza Strip, with over 250 terror targets struck over the last day"".']",[],[],"[""The Israeli army says it's carried out more than 250 strikes in Gaza over the past 24 hours."", 'Hamas officials say at least 50 people have been killed in the latest wave of air strikes.', 'The IDF says it thwarted an attempt by a ""terrorist squad"" in the Shejaiya region near Gaza City - an important Hamas stronghold - that was preparing to launch rockets towards Israeli territory, but an IDF air strike ""eliminated the squad"".', 'The IDF says its ground, air, and naval forces are continuing ""precise strikes on terror targets and infrastructure across the Gaza Strip, with over 250 terror targets struck over the last day"".']"
519,Israel can't ignore the Americans.,https://www.bbc.com/news/live//world-middle-east-67687628/page/3,2023-12-13,"['Israel can’t ignore the Americans – it’s not just the military aid and financial help they supply, it’s diplomatic cover.', 'If the Americans abstained on a successful ceasefire vote in the UN Security Council and the Israelis continued fighting, they would be in a very, very difficult position internationally.', 'Israeli Prime Minister Benjamin Netanyahu is taking a very hard line against American proposals to include the Palestinian Authority in the plans for what happens after the conflict in Gaza.', 'And in the Israeli press this morning there are a lot of commentators saying that he is basically grandstanding and playing to his own base because he is in deep political trouble as a result of criticisms that his government’s lapses in security and intelligence led to the Oct 7th attacks.']",[],[],"['Israel can’t ignore the Americans – it’s not just the military aid and financial help they supply, it’s diplomatic cover.', 'If the Americans abstained on a successful ceasefire vote in the UN Security Council and the Israelis continued fighting, they would be in a very, very difficult position internationally.', 'Israeli Prime Minister Benjamin Netanyahu is taking a very hard line against American proposals to include the Palestinian Authority in the plans for what happens after the conflict in Gaza.', 'And in the Israeli press this morning there are a lot of commentators saying that he is basically grandstanding and playing to his own base because he is in deep political trouble as a result of criticisms that his government’s lapses in security and intelligence led to the Oct 7th attacks.']"
520,'My children shivered last night during harsh winter storm',https://www.bbc.com/news/live//world-middle-east-67687628/page/3,2023-12-13,"['""The rain inundated our tent, leaving us soaked,"" Hana Mansi tells me.', 'She is a displaced mother from the north of Gaza who is now living under canvas in Deir al-Balah, in the centre of the strip.', 'A winter storm overnight has worsened the misery for hundreds of thousands of Palestinians who have fled from their homes.  Many are in makeshift shelters or sleeping rough.', '""When aid was handed out, we got just one blanket for our family of 12,"" Hana explains to me.', '""Our children shivered all night.  When our house was destroyed, all our warm clothes were left in the rubble.""', 'The World Health Organization has reported a dramatic increase in the spread of diseases in Gaza - from meningitis, to impetigo, chicken pox and flu - due to overcrowded living conditions in shelters.']","['Displaced Palestinians walk next to tents following heavy rains, in a photo taken in Rafah.']",[],"['""The rain inundated our tent, leaving us soaked,"" Hana Mansi tells me.', 'She is a displaced mother from the north of Gaza who is now living under canvas in Deir al-Balah, in the centre of the strip.', 'A winter storm overnight has worsened the misery for hundreds of thousands of Palestinians who have fled from their homes.  Many are in makeshift shelters or sleeping rough.', '""When aid was handed out, we got just one blanket for our family of 12,"" Hana explains to me.', '""Our children shivered all night.  When our house was destroyed, all our warm clothes were left in the rubble.""', 'The World Health Organization has reported a dramatic increase in the spread of diseases in Gaza - from meningitis, to impetigo, chicken pox and flu - due to overcrowded living conditions in shelters.', 'Displaced Palestinians walk next to tents following heavy rains, in a photo taken in Rafah.']"
521,Pope reiterates calls for ceasefire following UN resolution.,https://www.bbc.com/news/live//world-middle-east-67687628/page/3,2023-12-13,"['Some fresh comments to bring you from the Vatican City as Pope Francis renewed his call for an ""immediate"" ceasefire in Gaza.', ""The Pope's remarks come hours after the UN General Assembly overwhelmingly adopted a non-binding resolution which also demands a ceasefire."", 'During his audience, Pope Francis added: ""May this great suffering for the Israelis and the Palestinians be over"".', 'He also urged the immediate release of all Israeli hostages and the delivery of humanitarian aid to Gaza.']",[],[],"['Some fresh comments to bring you from the Vatican City as Pope Francis renewed his call for an ""immediate"" ceasefire in Gaza.', ""The Pope's remarks come hours after the UN General Assembly overwhelmingly adopted a non-binding resolution which also demands a ceasefire."", 'During his audience, Pope Francis added: ""May this great suffering for the Israelis and the Palestinians be over"".', 'He also urged the immediate release of all Israeli hostages and the delivery of humanitarian aid to Gaza.']"
522,People in Rafah visibly exhausted and angry - they tell me why.,https://www.bbc.com/news/live//world-middle-east-67687628/page/3,2023-12-13,"['I visited an informal camp set up by displaced families in al-Attar area to the west of Rafah.', 'It is largely made of families who could not find space in UN schools or shelters. People here are visibly exhausted and angry.', 'Everyone complains of a lack of aid, food and even bathrooms.', 'Outside one tent sit a group of men. One of them is lying on a thin, shabby mattress.', '""He’s injured but we can’t find him shelter,"" one man says. “We need a solution. Protect us,” he pleads.', 'As we walk around the dozens of tents, we see families cooking bread and other food over a wood fire.', 'Children play with whatever they can find.', 'I see two girls filling empty plastic bottles with sand. Two more girls lie on their stomach in the dirt, their heads resting on an old pillow.', 'I cannot describe the desperation people feel.']",[],[],"['I visited an informal camp set up by displaced families in al-Attar area to the west of Rafah.', 'It is largely made of families who could not find space in UN schools or shelters. People here are visibly exhausted and angry.', 'Everyone complains of a lack of aid, food and even bathrooms.', 'Outside one tent sit a group of men. One of them is lying on a thin, shabby mattress.', '""He’s injured but we can’t find him shelter,"" one man says. “We need a solution. Protect us,” he pleads.', 'As we walk around the dozens of tents, we see families cooking bread and other food over a wood fire.', 'Children play with whatever they can find.', 'I see two girls filling empty plastic bottles with sand. Two more girls lie on their stomach in the dirt, their heads resting on an old pillow.', 'I cannot describe the desperation people feel.']"
523,Quick morning recap.,https://www.bbc.com/news/live//world-middle-east-67687628/page/3,2023-12-13,"[""It has just gone 08:10 here in the UK and 10:10 in Israel and Gaza. If you are just joining us for our ongoing coverage, welcome, and let's bring you up to date with the key developments in the last few hours:"", 'Israel is looking increasingly isolated after the UN General Assembly overwhelmingly adopted a non-binding resolution demanding a ceasefire in Gaza.', ""US President Joe Biden issued his sharpest criticism yet of Israel's leadership, linking the loss of international support with what he called the i ndiscriminate bombing in Gaza."", 'The Palestinian health ministry says a 13-year-old boy became the seventh victim to die following raids and drone attacks in the occupied West Bank area of Jenin on Tuesday.', 'Fierce battles between Israeli soldiers and Hamas militants continued overnight in Gaza amid intense bombardment.', 'The main focus has again been in Khan Younis in the south of the territory.', 'The IDF has announced the deaths of two more soldiers - Col Itzhak Ben Basat and Sgt Eran Aloni - who were killed in northern Gaza fighting yesterday.']",[],[],"[""It has just gone 08:10 here in the UK and 10:10 in Israel and Gaza. If you are just joining us for our ongoing coverage, welcome, and let's bring you up to date with the key developments in the last few hours:"", 'Israel is looking increasingly isolated after the UN General Assembly overwhelmingly adopted a non-binding resolution demanding a ceasefire in Gaza.', ""US President Joe Biden issued his sharpest criticism yet of Israel's leadership, linking the loss of international support with what he called the i ndiscriminate bombing in Gaza."", 'The Palestinian health ministry says a 13-year-old boy became the seventh victim to die following raids and drone attacks in the occupied West Bank area of Jenin on Tuesday.', 'Fierce battles between Israeli soldiers and Hamas militants continued overnight in Gaza amid intense bombardment.', 'The main focus has again been in Khan Younis in the south of the territory.', 'The IDF has announced the deaths of two more soldiers - Col Itzhak Ben Basat and Sgt Eran Aloni - who were killed in northern Gaza fighting yesterday.']"
524,Biden warns Israel losing global support over Gaza bombing.,https://www.bbc.com/news/live//world-middle-east-67687628/page/3,2023-12-13,"[""US President Joe Biden has issued his sharpest criticism yet of Israel's leadership, linking the loss of international support with what he called the indiscriminate bombing in Gaza."", 'His comments were made to donors at a fundraising event on Tuesday.', '""Israel\'s security can rest on the United States, but right now it has more than the United States. It has the European Union, it has Europe, it has most of the world,"" he told donors to his 2024 re-election campaign in Washington.', '""But they\'re starting to lose that support by indiscriminate bombing that takes place,"" he said.', ""You can read more about Joe Biden's comments here.""]",[],[],"[""US President Joe Biden has issued his sharpest criticism yet of Israel's leadership, linking the loss of international support with what he called the indiscriminate bombing in Gaza."", 'His comments were made to donors at a fundraising event on Tuesday.', '""Israel\'s security can rest on the United States, but right now it has more than the United States. It has the European Union, it has Europe, it has most of the world,"" he told donors to his 2024 re-election campaign in Washington.', '""But they\'re starting to lose that support by indiscriminate bombing that takes place,"" he said.', ""You can read more about Joe Biden's comments here.""]"
525,North Gaza's last hospital a 'humanitarian disaster zone',https://www.bbc.com/news/live//world-middle-east-67687628/page/3,2023-12-13,"['The UN has described the last ""barely functioning"" hospital in northern Gaza as a ""humanitarian disaster zone"" - with corridors overflowing with patients and doctors treating people on the floors.', ""Al-Ahli Hospital in Gaza City is severely short-staffed, with over 200 patients but only enough resources to support 40, said Dr Richard Peeperkorn, the World Health Organisation's representative in Gaza said in a briefing with reporters."", 'As they are unable to perform vascular surgeries, staff have taken to amputating people\'s limbs ""as the last resort to save lives"", he said.', 'In the whole of Gaza there are now only 11 functioning hospitals - down from 36, the World Health Organization says.']",['Al-Ahli hospital was hit by a blast in October which Israeli and Palestinian officials have blamed on each other.'],[],"['The UN has described the last ""barely functioning"" hospital in northern Gaza as a ""humanitarian disaster zone"" - with corridors overflowing with patients and doctors treating people on the floors.', ""Al-Ahli Hospital in Gaza City is severely short-staffed, with over 200 patients but only enough resources to support 40, said Dr Richard Peeperkorn, the World Health Organisation's representative in Gaza said in a briefing with reporters."", 'As they are unable to perform vascular surgeries, staff have taken to amputating people\'s limbs ""as the last resort to save lives"", he said.', 'In the whole of Gaza there are now only 11 functioning hospitals - down from 36, the World Health Organization says.', 'Al-Ahli hospital was hit by a blast in October which Israeli and Palestinian officials have blamed on each other.']"
