article_id,article_title,article_date,sentence,category,voice,annotator
89,Teenager in morgue wrapped in Hamas flag.,2023-11-29," In  its  operations  here  overnight,  the  army  said  it  had  killed  a  senior  commander  for  Islamic  Jihad,  and  arrested  17  others. ",palestine,ACTIVE,dana
89,Teenager in morgue wrapped in Hamas flag.,2023-11-29, The  UN  says  more  than  50  children  have  been  killed  by  Israeli  forces  in  the  occupied  West  Bank  since  the  Hamas  attack  on  7  October. ,palestine,PASSIVE,dana
2682,"Death toll in Gaza climbs to 13,300.",2023-11-20," The  Hamas-run  health  ministry  in  Gaza  says  at  least  13,300  Palestinians  have  now  been  killed  in  the  enclave  since  Israel's  retaliatory  attacks  began. ",palestine,PASSIVE,dana
2682,"Death toll in Gaza climbs to 13,300.",2023-11-20," Israel  has  been  striking  Gaza  since  Hamas  militants  killed  1,200  Israelis  and  took  more  than  200  people  hostage  in  an  attack  on  7  October. ",israel,ACTIVE,dana
2682,"Death toll in Gaza climbs to 13,300.",2023-11-20," At  least  5,600  children  and  3,550  women  have  been  killed  in  Gaza  so  far,  the  health  ministry  in  Gaza  says. ",palestine,PASSIVE,dana
2682,"Death toll in Gaza climbs to 13,300.",2023-11-20, Our  colleagues  at  BBC  Verify  have  explained  how  the  dead  are  counted  -  you  can  read  more  on  that  here  . ,palestine,,dana
2694,What do we know about the Indonesian Hospital?,2023-11-20," As  we've  been  reporting,  the  BBC  has  verified  a  video  of  Israeli  tanks  close  to  the  Indonesian  Hospital  in  northern  Gaza,  while  the  director  of  the  hospital  has  told  the  BBC  that  at  least  10  people  have  been  killed  in  an  Israeli  air  strike  there. ",palestine,PASSIVE,dana
482,Four-year-old hostage's family 'hoped and prayed' for release.,2023-11-27," Her  parents  were  killed  in  the  attacks,  but  her  two  siblings  hid  and  were  later  rescued. ",israel,PASSIVE,dana
3594,How Friday unfolded.,2023-12-01, The  Hamas-run  health  ministry  in  Gaza  said  178  people  had  been  killed  in  the  renewed  bombing  . ,palestine,PASSIVE,dana
3651,At least six Palestinians killed in Rafah: Hamas-run health ministry.,2023-12-01, At  least  six  Palestinians  killed  in  Rafah:  Hamas-run  health  ministry. ,palestine,ACTIVE,dana
3651,At least six Palestinians killed in Rafah: Hamas-run health ministry.,2023-12-01," At  least  six  Palestinians  were  killed  Friday  morning  in  an  Israeli  air  raid  in    Rafah  city,  a  city  in  southern  Gaza,  a  spokesman  from  the  Hamas-run  health  ministry  told  AFP. ",palestine,PASSIVE,dana
3651,At least six Palestinians killed in Rafah: Hamas-run health ministry.,2023-12-01," Separately,  two  children  were  killed  in  air  raids  on  Gaza  City  in  the  north,  the  news  agency  said,  quoting  Fadel  Naim,  a  doctor  with  Al-Ahli  hospital. ",palestine,PASSIVE,dana
4019,If you're just joining us now.,2023-11-23," The  deal  comes  more  than  six  weeks  after  the  conflict  first  began  on  7  October,  when  Hamas  launched  attacks  from  Gaza  into  Israel,  killing  at  least  1,200  people  and  taking  about  240  others  hostage. ",israel,ACTIVE,dana
62,What's been happening?,2023-11-30," A  woman  has  died  and  eight  people  were  wounded  in  a  shooting  in  Jerusalem,  Israel's  Magen  David  Adom  ambulance  service  said. ",israel,ACTIVE,dana
1904,Charity says three doctors killed in hospital strike.,2023-11-21, Charity  says  three  doctors  killed  in  hospital  strike. ,palestine,ACTIVE,dana
1904,Charity says three doctors killed in hospital strike.,2023-11-21, Doctors  Without  Borders  (MSF)  says  two  of  its  doctors  and  a  third  unaffiliated  with  the  charity  have  been  killed  in  a  strike  on  the  al-Awda  hospital  -  one  of  the  last  functional  medical  facilities  in  the  northern  Gaza  Strip. ,palestine,PASSIVE,dana
1904,Charity says three doctors killed in hospital strike.,2023-11-21," In  addition  to  killing  the  doctors,  the  alleged  hit  also  severely  injured  other  medical  staff,  including  some  affiliated  with  MSF. ",palestine,ACTIVE,dana
1904,Charity says three doctors killed in hospital strike.,2023-11-21," ""Seeing  doctors  killed  next  to  hospital  beds  is  beyond  tragic,  and  this  must  stop  now,""  the  statement  said. ",palestine,ACTIVE,dana
418,Grandmother emotional as she sees family she thought were dead.,2023-11-28, Grandmother  emotional  as  she  sees  family  she  thought  were  dead. ,israel,,dana
418,Grandmother emotional as she sees family she thought were dead.,2023-11-28," She  explains  Yafa  believed  all  her  relatives  had  been  killed  in  Nir  Oz,  describing  an  emotional  moment  her  grandmother  ""saw  them  and  realised  they  were  alive""  after  being  released. ",israel,PASSIVE,dana
1926,What has happened to the babies evacuated from al-Shifa hospital?,2023-11-21," Speaking  to  reporters  in  Geneva,  WHO  spokesman  Christian  Lindmeier  says  two  premature  babies  died  before  the  evacuation  began  on  Sunday. ",palestine,ACTIVE,dana
1903,WHO says employee killed in Gaza.,2023-11-21, WHO  says  employee  killed  in  Gaza. ,palestine,ACTIVE,dana
1903,WHO says employee killed in Gaza.,2023-11-21, The  head  of  the  World  Health  Organization  (WHO)  says  one  of  his  employees  has  been  killed  in  Gaza. ,palestine,PASSIVE,dana
1903,WHO says employee killed in Gaza.,2023-11-21," In  a  post  on  X  ,  Dr  Tedros  Adhanom  Ghebreyesus  says  Dima  Alhaj  was  killed  alongside  her  six-month-old  baby,  her  husband  and  two  brothers,  while  sheltering  in  a  house. ",palestine,PASSIVE,dana
2697,What's been happening today?,2023-11-20," An  Israeli  strike  on  the  Indonesia  Hospital  in  northern  Gaza  has  killed  10  people,  the  director  of  the  hospital  has  told  the  BBC. ",palestine,ACTIVE,dana
3980,UK foreign secretary compares Israeli hostage situation to Syria in 2014.,2023-11-23, Cameron  spent  the  morning  visiting  sites  where  Israelis  were  killed  during  Hamas's  7  October  attack. ,israel,PASSIVE,dana
61,Second person dies in Jerusalem shooting.,2023-11-30, Second  person  dies  in  Jerusalem  shooting. ,israel,ACTIVE,dana
61,Second person dies in Jerusalem shooting.,2023-11-30," The  Israel  police  said  a  man  in  his  70s  has  died  in  the  hospital,  bringing  the  death  toll  from  the  shooting  in  Jersualem  to  two. ",israel,ACTIVE,dana
61,Second person dies in Jerusalem shooting.,2023-11-30," Earlier,  we  reported  that  a  24-year-old  woman  has  died. ",israel,ACTIVE,dana
134,If you’re just joining us.,2023-11-29," Hamas’s  attacks  on  7  October  killed  1,200  people  ,  with            about  240  taken  hostage. ",israel,ACTIVE,dana
134,If you’re just joining us.,2023-11-29," Since  then,  Gaza's  Hamas-run  health  ministry  says  more  than  14,500            people  have  been  killed  in  Israel's  retaliatory  campaign. ",palestine,PASSIVE,dana
1945,IDF: Two more Israeli soldiers killed.,2023-11-21, IDF:  Two  more  Israeli  soldiers  killed. ,israel,ACTIVE,dana
1945,IDF: Two more Israeli soldiers killed.,2023-11-21," The  Israeli  military  has  revealed  that  two  more  soldiers,  aged  20  and  26,  were  killed  in  fighting  in  northern  Gaza  on  Monday. ",israel,PASSIVE,dana
1945,IDF: Two more Israeli soldiers killed.,2023-11-21," At  least  383  Israeli  Defence  Forces  (IDF)  soldiers  have  been  killed  in  the  past  six  weeks,  most  during  the  attacks  on  7  October. ",israel,PASSIVE,dana
37,US tells Israel to protect people in Gaza before fighting resumes.,2023-11-30," Since  the  war  began,  Gaza's  Hamas-run  health  ministry  says  more  than  14,800  people  have  been  killed  in  Israel's  retaliatory  campaign,  including  about  6,000  children. ",palestine,PASSIVE,dana
3971,Israeli military says it has killed Hamas naval commander.,2023-11-23, Israeli  military  says  it  has  killed  Hamas  naval  commander. ,palestine,ACTIVE,dana
3971,Israeli military says it has killed Hamas naval commander.,2023-11-23," The  Israel  Defence  Forces  says  it  has  killed  the  commander  of  the  Hamas  naval  forces,  Amar  Abu  Jalalah,  in  an  airstrike  in  Khan  Younis. ",palestine,ACTIVE,dana
3971,Israeli military says it has killed Hamas naval commander.,2023-11-23, It  said  another  member  of  the  naval  unit  was  also  killed  in  the  strike. ,palestine,PASSIVE,dana
3595,Sixth Israeli hostage death confirmed on Friday.,2023-12-01," She  managed  to  call  her  family,  telling  them  Hamas  was  shooting  at  her. ",israel,ACTIVE,dana
3595,Sixth Israeli hostage death confirmed on Friday.,2023-12-01," Her  husband  Sami  was  killed  in  their  family  home  in  Kibbutz  Be'eri,  and  her  daughter  Yael  survived  after  barricading  herself  in  a  shelter. ",israel,PASSIVE,dana
3618,Deaths of two more hostages announced.,2023-12-01," Now,  the  kibbutz  has  announced  two  more  of  its  residents  who  have  died. ",israel,ACTIVE,dana
3618,Deaths of two more hostages announced.,2023-12-01, Her  husband  Avner  was  among  those  murdered  in  the  7  October  attack. ,israel,,dana
3597,War returns to Gaza - with reports of heaviest bombing yet in southern city.,2023-12-01, Children  were  once  again  among  the  dead  and  the  wounded. ,palestine,ACTIVE,dana
103,Who are the Bibas family - who Hamas say have been killed?,2023-11-29, Who  are  the  Bibas  family  -  who  Hamas  say  have  been  killed? ,israel,ACTIVE,dana
103,Who are the Bibas family - who Hamas say have been killed?,2023-11-29," As  we've  just  reported,  in  the  last  few  hours  Hamas  has  said  three  members  of  the  Bibas  family  -  Shiri  Bibas  and  her  sons  10-month-old  Kfir  and  four-year-old  Ariel  -  were  killed  in  an  Israeli  air  strike  in  Gaza. ",israel,PASSIVE,dana
103,Who are the Bibas family - who Hamas say have been killed?,2023-11-29," Shiri’s  parents,  Yossi  and  Margit  Silberman,  were  killed  during  the  Hamas  attacks. ",israel,PASSIVE,dana
93,Freed hostages are Russian-Israeli mum and daughter.,2023-11-29, Yelena's  husband  Vitaly  Trupanov  was  killed  on  7  October. ,israel,PASSIVE,dana
1823,Netanyahu: 'The victory has a very heavy price',2023-11-22," He  adds:  ""This  victory  has  a  very  heavy  price  to  pay,""  and  acknowledges  that  some  members  of  the  Israel  Defense  Forces  (IDF)  will  die  during  the  war. ",israel,ACTIVE,dana
1823,Netanyahu: 'The victory has a very heavy price',2023-11-22, He  says  he  has  been  told  by  the  families  of  soldiers  killed  in  combat  to  continue  fighting. ,israel,,dana
4018,"More than 50 from same family killed in Gaza, says Palestinian Authority.",2023-11-23," More  than  50  from  same  family  killed  in  Gaza,  says  Palestinian  Authority. ",palestine,,dana
4018,"More than 50 from same family killed in Gaza, says Palestinian Authority.",2023-11-23," As  we've  been  reporting,  the  agreed  pause  in  fighting  is  yet  to  begin  -  and  Palestinian  news  agency  Wafa  has  reported  dozens  of  people  killed  in  Israeli  attacks  on  Wednesday. ",palestine,ACTIVE,dana
4018,"More than 50 from same family killed in Gaza, says Palestinian Authority.",2023-11-23," The  foreign  minister  of  the  Palestinian  Authority  (PA),  Riyad  al-Maliki,  has  said  52  of  those  killed  in  the  Jabalia  refugee  camp  in  northern  Gaza  on  Wednesday  morning  belonged  to  the  same  family. ",palestine,,dana
4018,"More than 50 from same family killed in Gaza, says Palestinian Authority.",2023-11-23," ""Only  this  morning,  from  the  Qadoura  family  in  Jabalia,  52  people  have  been  wiped  out  completely,  killed,""  he  said  during  a  trip  to  London. ",palestine,,dana
2483,UN says its work is impossible without phone lines and fuel.,2023-11-17," “People  will  start  to  simply  die  because  of  lack  of  assistance  and  lack  of  medical  care  and  lack  of  fuel  and  lack  of  water  –  they  will  simply  just  die,”  she  said. ",palestine,,dana
1678,Hostages and prisoners released on third day of truce.,2023-11-27, Both  her  parents  were  killed  in  the  7  October  attack  by  Hamas  on  Israel  that  triggered  the  war. ,israel,PASSIVE,dana
3614,"As fighting resumes in Gaza, what's the latest?",2023-12-01, The  Hamas-run  health  ministry  says  more  than  100  people  have  been  killed  so  far  today. ,palestine,PASSIVE,dana
1692,Chen Goldstein-Almog and her children among hostages released.,2023-11-26, Her  husband  Nadav  and  eldest  daughter  Yam  were  killed  when  Hamas  attacked  their  kibbutz  on  7  October. ,israel,PASSIVE,dana
383,Two freed hostages had been kidnapped while visiting loved ones.,2023-11-28, Her  partner  was  murdered  in  the  attack. ,israel,PASSIVE,dana
1902,UN agency says 108 staff killed in Gaza since 7 October.,2023-11-21, UN  agency  says  108  staff  killed  in  Gaza  since  7  October. ,palestine,ACTIVE,dana
1902,UN agency says 108 staff killed in Gaza since 7 October.,2023-11-21, News  of  that  death  of  a  WHO  employee  comes  on  the  same  day  the  head  of  a  different  UN  agency  said  108  of  his  own  staff  had  been  killed  in  Gaza  since  Israel  launched  its  operation  there. ,palestine,PASSIVE,dana
1902,UN agency says 108 staff killed in Gaza since 7 October.,2023-11-21," ""According  to  our  information,  most  were  killed  with  their  family  members  including  their  children,""  said  Philippe  Lazzarini  -  the  head  of  UNRWA,  an  agency  for  Palestinians. ",palestine,PASSIVE,dana
1902,UN agency says 108 staff killed in Gaza since 7 October.,2023-11-21, He  said  UNRWA  was  holding  a  memorial  service  every  week  to  honour  colleagues  killed  in  Gaza. ,palestine,ACTIVE,dana
69,"Pressure must be placed on Hamas to extend ceasefire, says Israeli PM adviser.",2023-11-30," Asked  about  violence  in  the  occupied  West  Bank,  after  the  Palestinian  Authority  said  two  children  were  killed  by  Israeli  gunfire  in  Jenin,  Regev  says  he  did  not  have  details  of  the  alleged  incident,  but  that  Israeli  forces  have  been  “very  energetically”  tackling  what  he  describes  as  terrorism  there. ",palestine,PASSIVE,dana
69,"Pressure must be placed on Hamas to extend ceasefire, says Israeli PM adviser.",2023-11-30," “Sometimes  there  are  gunfights,  sometimes  people  are  killed.  ”",palestine,PASSIVE,dana
130,Frustration as hundreds queue for cooking gas in Gaza.,2023-11-29, They  were  killed  under  their  houses. ,palestine,PASSIVE,dana
3631,UN chief 'deeply regrets' fighting resuming.,2023-12-01," ""  The  Hamas-run  health  ministry  in  Gaza  says  more  than  14,800  people  have  been  killed,  including  about  6,000  children,  since  Israel  began  its  campaign  against  Hamas  in  Gaza. ",palestine,PASSIVE,dana
3631,UN chief 'deeply regrets' fighting resuming.,2023-12-01," It  began  bombing  the  territory  after  Hamas  attacked  Israel  on  7  October,  killing  1,200  people  and  kidnapping  about  240  others. ",israel,ACTIVE,dana
56,Third person killed in Jerusalem shooting: Israeli media.,2023-11-30, Third  person  killed  in  Jerusalem  shooting:  Israeli  media. ,israel,ACTIVE,dana
56,Third person killed in Jerusalem shooting: Israeli media.,2023-11-30, Earlier  we  reported  that  a  24-year-old  woman  and  a  man  in  his  70s  were  killed. ,israel,PASSIVE,dana
104,IDF says it is investigating Hamas claims baby hostage was killed.,2023-11-29, IDF  says  it  is  investigating  Hamas  claims  baby  hostage  was  killed. ,israel,PASSIVE,dana
104,IDF says it is investigating Hamas claims baby hostage was killed.,2023-11-29," Hamas  has  claimed  that  the  youngest  hostage,  10-month-old  child  Kfir  Bibas,  was  killed  along  with  his  4-year-old  brother  and  their  mother  in  an  earlier  Israeli  bombardment  of  Gaza. ",israel,PASSIVE,dana
1950,If you're just joining us.,2023-11-21, He  also  said  an  earlier  attack  on  the  building  -  which  the  WHO  said  killed  12  people  -  came  from  Israeli  forces. ,palestine,,dana
2721,Hospital says at least 10 killed in airstrike on Indonesian hospital.,2023-11-20, Hospital  says  at  least  10  killed  in  airstrike  on  Indonesian  hospital. ,palestine,,dana
2721,Hospital says at least 10 killed in airstrike on Indonesian hospital.,2023-11-20, The  director  of  the  Indonesian  hospital  in  north  Gaza  has  told  the  BBC  that  at  least  10  people  have  been  killed  in  an  Israeli  airstrike. ,palestine,PASSIVE,dana
2721,Hospital says at least 10 killed in airstrike on Indonesian hospital.,2023-11-20, The  Hamas-run  health  ministry  in  Gaza  later  said  that  12  people  were  killed. ,palestine,PASSIVE,dana
1887,Tuesday's key developments.,2023-11-22," Biden  himself  earlier  commented  that  a  deal  was  ""very  close""  Meanwhile,  fighting  continues  in  Gaza,  with  the  Hamas-run  health  ministry  saying  more  than  14,000  people  have  now  been  killed  during  Israel's  campaign  -  including  more  than  5,500  children. ",palestine,PASSIVE,dana
1887,Tuesday's key developments.,2023-11-22, Medical  charity  Doctors  Without  Borders  (MSF)  says  three  doctors  have  been  killed  in  a  strike  on  the  al-Awda  hospital  in  Gaza's  north  -  including  two  of  its  own  doctors. ,palestine,PASSIVE,dana
1887,Tuesday's key developments.,2023-11-22, And  the  World  Health  Organization  (WHO)  says  one  of  its  employees  and  her  young  family  were  killed  in  a  separate  strike. ,palestine,PASSIVE,dana
24,Husband of freed hostage confirmed as killed on 7 October - reports.,2023-11-30, Husband  of  freed  hostage  confirmed  as  killed  on  7  October  -  reports. ,israel,,dana
24,Husband of freed hostage confirmed as killed on 7 October - reports.,2023-11-30," An  Israeli  man  who  had  been  presumed  kidnapped  has  now  been  confirmed  as  being  killed  on  7  October,  Israeli  media  are  reporting. ",israel,PASSIVE,dana
24,Husband of freed hostage confirmed as killed on 7 October - reports.,2023-11-30," Kibbutz  Nir  Oz  -  where  they  lived  -  has  just  announced  that  Atzili  was  killed  on  7  October,  Israeli  media  reported. ",israel,PASSIVE,dana
3611,Aid agencies say end of ceasefire a 'death sentence for children',2023-12-01," The  IRC  says  15,000  people  have  been  killed  in  the  conflict  so  far  -  6,000  of  them  children. ",palestine,PASSIVE,dana
1888,Palestinian Islamic Jihad announces death of hostage.,2023-11-22," The  group  has  not  identified  the  hostage,  or  said  how  she  died. ",israel,ACTIVE,dana
63,Woman killed in Jerusalem shooting.,2023-11-30, Woman  killed  in  Jerusalem  shooting. ,israel,ACTIVE,dana
63,Woman killed in Jerusalem shooting.,2023-11-30," Israel's  emergency  services,  the  MDA,  says  a  24-year-old  woman  has  died  as  a  result  of  the  attack. ",israel,ACTIVE,dana
3566,Here's what you need to know.,2023-12-02, Gaza's  Hamas-run  health  ministry  says  nearly  200  people  have  been  killed  in  the  latest  wave  of  Israeli  strikes. ,palestine,PASSIVE,dana
3566,Here's what you need to know.,2023-12-02," The  number  of  people  killed  in  Gaza  since  the  start  of  the  war  has  exceeded  15,200  people,  the  ministry  also  says. ",palestine,,dana
550,Israel resumes search of Al-Shifa.,2023-11-16," The  statement  also  said  IDF  soldiers  had  engaged  with  and  killed  ""a  number  of  terrorists""  within  the  complex. ",palestine,,dana
1882,Three-year-old American among hostages expected to be released - US.,2023-11-22, They  added  that  her  parents  had  been  killed  in  the  7  October  attack  by  Hamas. ,israel,PASSIVE,dana
2726,In pictures: A look back.,2023-11-20, Relatives  of  Palestinians  killed  in  Israeli  strikes  mourn  at  the  Nasser  hospital. ,palestine,ACTIVE,dana
20,White House says it's working 'literally by the hour' to extend truce.,2023-11-30, Kirby  then  pointed  to  the  gunmen  who  killed  three  people  in  Jerusalem  during  Thursday  morning’s  rush  hour. ,palestine,ACTIVE,dana
26,"Blinken meets Abbas, as third Middle East visit since war continues.",2023-11-30," Yesterday  two  Palestinian  boys,  aged  eight  and  14,  were  shot  and  killed  during  an  Israeli  army  incursion  into  Jenin  city  in  the  occupied  Palestinian  West  Bank. ",palestine,PASSIVE,dana
26,"Blinken meets Abbas, as third Middle East visit since war continues.",2023-11-30, The  UN  says  more  than  230  Palestinians  have  been  killed  in  the  West  Bank  since  7  October  -  the  majority  by  Israeli  forces  but  eight  by  Israeli  settlers. ,palestine,PASSIVE,dana
1864,Deaths reported after Israeli strikes on Gaza.,2023-11-22," An  official  Palestinian  news  agency,  Wafa,  reports  that  nine  people  were  killed  by  strikes  on  the  Nuseirat  camp  in  the  central  Gaza  Strip  this  morning. ",palestine,PASSIVE,dana
1864,Deaths reported after Israeli strikes on Gaza.,2023-11-22," It  adds  more  than  60  people  were  killed  in  a  separate  strike  on  the  Jabalia  camp,  in  the  north. ",palestine,PASSIVE,dana
1864,Deaths reported after Israeli strikes on Gaza.,2023-11-22," Gaza's  Hamas-run  health  ministry  says  more  than  14,000  people  have  been  killed  in  Israel's  campaign  since  7  October. ",palestine,PASSIVE,dana
2681,What's the latest?,2023-11-20," The  WHO's  chief  says  he  is  ""appalled""  at  an  attack  on  Gaza's  Indonesian  hospital  -  in  which  the  Hamas-run  health  ministry  says  12  people  were  killed. ",palestine,PASSIVE,dana
3995,UK foreign secretary: I've seen things in Israel I'll never forget.,2023-11-23, These  days  they  visit  one  of  the  kibbutzim  near  Gaza  where  so  many  Israelis  were  slaughtered  by  Hamas  on  7  October. ,israel,PASSIVE,dana
3995,UK foreign secretary: I've seen things in Israel I'll never forget.,2023-11-23," Accompanied  by  Eli  Cohen  ,  his  Israeli  counterpart,  Cameron  walked  through  the  leafy  avenues  of  the  farming  community  where  around  100  people  were  murdered  just  a  few  miles  from  Gaza. ",israel,PASSIVE,dana
1834,Hope and anger as southern Gaza receives news of truce.,2023-11-22, The  Hamas-run  government  has  announced  that  some  200  people  have  been  killed  in  continuous  airstrikes  over  the  past  24  hours. ,palestine,PASSIVE,dana
2761,At least two killed in IDF raid in West Bank.,2023-11-19, At  least  two  killed  in  IDF  raid  in  West  Bank. ,palestine,,dana
2761,At least two killed in IDF raid in West Bank.,2023-11-19," At  least  two  Palestinians  died  this  morning  during  Israeli  raids  in  the  West  Bank,  the  Palestinian  Red  Crescent  told  the  AFP  news  agency. ",palestine,ACTIVE,dana
2761,At least two killed in IDF raid in West Bank.,2023-11-19," A  45-year-old  man  was  killed  in  Jenin  and  another  person  died  in  Dheisheh  refugee  camp,  the  report  said. ",palestine,PASSIVE,dana
71,Recap of the latest developments.,2023-11-30, Two  children  killed  in  the  West  Bank. ,palestine,ACTIVE,dana
71,Recap of the latest developments.,2023-11-30," Two  Palestinian  boys  -  Adam  al-Ghoul  (8)  and  Basel  Abulwafa  (14)  -  were  killed  in  Jenin,  in  the  occupied  West  Bank. ",palestine,PASSIVE,dana
71,Recap of the latest developments.,2023-11-30, The  Palestinian  Authority  says  the  pair  were  killed  by  Israeli  troops. ,palestine,PASSIVE,dana
71,Recap of the latest developments.,2023-11-30," Israel  says  its  forces  shot  at  suspects  throwing  explosive  devices,  and  killed  two  ""senior  terror  operatives"". ",palestine,ACTIVE,dana
71,Recap of the latest developments.,2023-11-30, Hamas  says  the  youngest  hostage  it  was  holding  -  a  10-month-old  -  was  killed  during  an  Israeli  bombardment  in  Gaza  alongside  his  elder  brother  and  his  mother. ,israel,PASSIVE,dana
2723,Hope some hostages could be freed in exchange for brief ceasefire.,2023-11-20, The  army  also  says  a  medical  report  determined  that  a  young  Israeli  woman  soldier  whose  body  was  recovered  last  week  had  been  injured  in  an  air  strike  and  then  killed  by  Hamas  in  the  hospital. ,israel,,dana
3924,Truce might 'give families a chance to bury the dead',2023-11-24, Truce  might  'give  families  a  chance  to  bury  the  dead'  T-I-T-L-E-E-N-D.  ,palestine,,dana
3924,Truce might 'give families a chance to bury the dead',2023-11-24," Palestinians  in  Gaza  might  be  able  to  use  the  truce  to  look  for  children  buried  under  the  rubble  or  bury  the  dead,  James  Elder,  a  Unicef  spokesperson  who  arrived  in  Gaza  on  Thursday,  says. ",palestine,,dana
3924,Truce might 'give families a chance to bury the dead',2023-11-24," “There’s  north  of  a  1,000  children  that  are  probably  buried  under  the  rubble  so  perhaps  the  ceasefire  will  give  people  a  chance  to  look  for  family  members,  perhaps  it  will  give  families  a  chance  to  bury  the  dead,”  Elder  told  the  BBC's  Today  programme. ",palestine,,dana
372,More hostages and prisoners swapped on fifth day of truce.,2023-11-29," Hamas  officials  in  Gaza  say  some  1,500  people  are  missing  and  14,500  others  have  been  killed  during  an  Israeli  military  campaign. ",palestine,PASSIVE,dana
372,More hostages and prisoners swapped on fifth day of truce.,2023-11-29," Hamas  crossed  the  border  and  killed  1,200  people  in  Israel  on  7  October,  with  about  240  taken  hostage. ",israel,ACTIVE,dana
1941,Key headlines as Hamas says 'truce deal' close.,2023-11-21," Elsewhere,  the  Palestinian            news  agency  Wafa  says  at  least  17  people  have  been  killed  in            an  air  strike  on  the  Nuseirat  refugee  camp  in  central  Gaza  overnight  -            Israel  is  yet  to  comment  on  this. ",palestine,PASSIVE,dana
376,Son of freed hostage says mother doesn't know scale of Hamas attacks.,2023-11-28," “She  doesn’t  know  she  doesn’t  have  a  home  to  go  back  to,  she  doesn’t  know  so  many  of  her  friends  were  murdered. ",israel,PASSIVE,dana
1734,Palestinian officials say seven killed in West Bank overnight.,2023-11-26, Palestinian  officials  say  seven  killed  in  West  Bank  overnight. ,palestine,,dana
1734,Palestinian officials say seven killed in West Bank overnight.,2023-11-26, Palestinian  officials  say  seven  people  have  been  killed  in  the  occupied  West  Bank  overnight. ,palestine,PASSIVE,dana
1734,Palestinian officials say seven killed in West Bank overnight.,2023-11-26," News  agencies  are  reporting  that  five  of  those  people  were  killed  in  Jenin,  which  Israeli  military  says  it  had  raided  to  detain  a  man  wanted  for  alleged  involvement  in  an  ambush  in  August. ",palestine,PASSIVE,dana
123,MSF says Jenin refugee camp raided by Israeli army.,2023-11-29," He  said  two  Palestinians  died  from  their  wounds  while  ""ambulances  could  not  reach  them"". ",palestine,ACTIVE,dana
3624,Kibbutz announces death of elderly hostage.,2023-12-01," A  kibbutz  in  southern  Israel  has  said  one  of  its  elderly  residents,  who  was  kidnapped  on  7  October,  has  been  killed  in  Gaza. ",israel,PASSIVE,dana
3624,Kibbutz announces death of elderly hostage.,2023-12-01," In  a  post  on  Facebook  ,  the  account  for  Kibbutz  Nir  Oz  says  85-year-old  Arye  Zalmanovich  died  in  Hamas  captivity  after  being  kidnapped  on  7  October. ",israel,ACTIVE,dana
413,Missing Israeli man who was believed taken hostage died on 7 October - family.,2023-11-28, Missing  Israeli  man  who  was  believed  taken  hostage  died  on  7  October  -  family. ,israel,PASSIVE,dana
413,Missing Israeli man who was believed taken hostage died on 7 October - family.,2023-11-28, In  the  last  hour  we've  had  confirmation  that  one  of  the  men  believed  to  have  been  taken  hostage  by  Hamas  on  7  October  was  in  fact  killed  in  the  attack. ,israel,PASSIVE,dana
413,Missing Israeli man who was believed taken hostage died on 7 October - family.,2023-11-28, Yoni  Asher  -  his  brother-in-law  -  has  now  released  a  statement  on  social  media  saying  he  has  been  informed  that  Katz  was  killed  7  October. ,israel,PASSIVE,dana
413,Missing Israeli man who was believed taken hostage died on 7 October - family.,2023-11-28," ""  Ravid  had  left  his  wife  and  four-month-old  baby  with  neighbours  in  their  secure  room  when  he  was  killed. ",israel,PASSIVE,dana
1810,"More than 50 from same family killed in Gaza, says Palestinian Authority.",2023-11-23," More  than  50  from  same  family  killed  in  Gaza,  says  Palestinian  Authority. ",palestine,,dana
1810,"More than 50 from same family killed in Gaza, says Palestinian Authority.",2023-11-23," As  we've  been  reporting,  the  agreed  pause  in  fighting  is  yet  to  begin  -  and  Palestinian  news  agency  Wafa  has  reported  dozens  of  people  killed  in  Israeli  attacks  on  Wednesday. ",palestine,ACTIVE,dana
1810,"More than 50 from same family killed in Gaza, says Palestinian Authority.",2023-11-23," The  foreign  minister  of  the  Palestinian  Authority  (PA),  Riyad  al-Maliki,  has  said  52  of  those  killed  in  the  Jabalia  refugee  camp  in  northern  Gaza  on  Wednesday  morning  belonged  to  the  same  family. ",palestine,,dana
1810,"More than 50 from same family killed in Gaza, says Palestinian Authority.",2023-11-23," ""Only  this  morning,  from  the  Qadoura  family  in  Jabalia,  52  people  have  been  wiped  out  completely,  killed,""  he  said  during  a  trip  to  London. ",palestine,,dana
1745,Young woman released alone without her brother.,2023-11-26," On  the  morning  of  7  October,  Maya's  father  got  a  call  from  his  daughter  who  screamed:  ""Dad  they're  shooting  at  me,  I'm  dead.  "" ",israel,ACTIVE,dana
1912,"Hamas says death toll passes 14,000 in Gaza.",2023-11-21," The  Hamas-run  Gaza  government  says  the  number  of  people  who've  been  killed  in  the  territory  since  the  war  began  has  reached  14,128. ",palestine,ACTIVE,dana
1912,"Hamas says death toll passes 14,000 in Gaza.",2023-11-21," It  says  that  5,840  children  are  among  the  dead. ",palestine,ACTIVE,dana
408,Gazans using truce to search for loved ones.,2023-11-28, The  BBC  has  spoken  to  Ali  Mahdi  who  returned  to  Gaza  City  –  the  scene  of  some  of  the  most  intense  fighting  –  to  find  his  father  and  nephew  lying  dead  outside  the  family  home. ,palestine,,dana
